230	2016-17	Harry Kane	FWD		0	0	0	0	0	403	98	0	0	0	0	2016-10-29T14:00:00Z	0	8	Leicester	0	0	0	0	10	0	204091	1	1	0	0	-5610	397	6007	107	TRUE	0	10
237	2016-17	Islam Slimani	FWD		0	0	0	0	0	567	98	0	0	0	0	2016-10-29T14:00:00Z	0	17	Spurs	0	0	0	0	10	0	66349	1	1	0	0	-5389	5234	10623	85	FALSE	0	10
249	2016-17	Jamie Vardy	FWD		1	0	14	0	15.1	184	98	1	0	3.7	15.4	2016-10-29T14:00:00Z	90	17	Spurs	0	0	0	0	10	0	407297	1	1	6	4	-29754	1748	31502	97	FALSE	1	10
252	2016-17	Jay Rodriguez	FWD		0	0	0	0	0	311	95	0	0	0	0	2016-10-30T16:00:00Z	0	4	Chelsea	0	0	0	0	10	0	8083	2	0	0	0	-345	37	382	63	TRUE	0	10
266	2016-17	Joshua King	FWD		0	0	-6	0	4.9	48	94	2	0	5.7	1.6	2016-10-29T14:00:00Z	90	12	Middlesbrough	0	0	0	0	10	0	34292	0	2	50	2	3117	4718	1601	54	FALSE	0	10
269	2016-17	Kelechi Iheanacho	FWD		0	0	0	0	0	241	100	0	0	0	0	2016-10-29T14:00:00Z	0	19	West Brom	0	0	0	0	10	0	188900	4	0	0	0	28499	36726	8227	68	FALSE	0	10
278	2016-17	Lys Mousset	FWD		0	0	0	0	0	53	94	0	0	0	0	2016-10-29T14:00:00Z	0	12	Middlesbrough	0	0	0	0	10	0	2144	0	2	0	0	-14	71	85	52	FALSE	0	10
288	2016-17	Matej Vydra	FWD		0	0	0	0	0	483	99	0	0	0	0	2016-10-29T14:00:00Z	0	7	Hull	0	0	0	0	10	0	16843	0	1	0	0	-467	17	484	45	TRUE	0	10
294	2016-17	Michail Antonio	FWD		0	0	4	0	43.9	464	92	2	0	9.5	23.2	2016-10-30T13:30:00Z	90	6	Everton	0	0	0	0	10	0	481543	0	2	28	1	-81284	10036	91320	70	FALSE	1	10
295	2016-17	Michy Batshuayi	FWD		0	0	1	0	0.5	96	95	0	0	0.3	0.2	2016-10-30T16:00:00Z	2	13	Southampton	0	0	0	0	10	0	44768	2	0	2	1	-1350	236	1586	86	FALSE	0	10
306	2016-17	Odion Ighalo	FWD		0	0	6	1	24.4	426	99	0	0	5.2	0.8	2016-10-29T14:00:00Z	90	7	Hull	0	0	0	0	10	0	175385	0	1	27	2	-6746	4103	10849	72	TRUE	0	10
309	2016-17	Oliver McBurnie	FWD		0	0	0	0	0	546	96	0	0	0	0	2016-10-31T20:00:00Z	0	14	Stoke	0	0	0	0	10	0	3562	1	3	0	0	-54	177	231	45	FALSE	0	10
310	2016-17	Olivier Giroud	FWD		0	3	53	0	4.8	25	97	0	2	10.6	65.4	2016-10-29T11:30:00Z	22	15	Sunderland	0	0	0	0	10	0	29098	4	1	36	12	788	1581	793	88	FALSE	0	10
312	2016-17	Patrick Bamford	FWD		0	0	0	0	0	553	93	0	0	0	0	2016-10-29T14:00:00Z	0	11	Man Utd	0	0	0	0	10	0	1932	0	0	0	0	-32	117	149	50	FALSE	0	10
322	2016-17	Roberto Firmino	FWD		0	0	18	0	7.8	209	91	2	1	9.4	35.8	2016-10-29T16:30:00Z	90	5	Crystal Palace	0	0	0	0	10	0	467490	4	2	50	6	30442	41118	10676	85	FALSE	1	10
333	2016-17	Sergio Agüero	FWD		1	3	77	1	34.4	239	100	0	2	18.5	79.6	2016-10-29T14:00:00Z	90	19	West Brom	0	0	0	0	10	0	1713282	4	0	71	16	-81140	15068	96208	130	FALSE	0	10
335	2016-17	Shane Long	FWD		0	0	0	0	0	313	95	0	0	0	0	2016-10-30T16:00:00Z	0	4	Chelsea	0	0	0	0	10	0	145756	2	0	0	0	-10732	179	10911	61	TRUE	0	10
366	2016-17	Andy Carroll	FWD		0	0	0	0	0	468	110	0	0	0	0	2016-11-05T15:00:00Z	0	14	Stoke	0	0	0	0	11	0	54812	1	1	0	0	-938	56	994	62	TRUE	0	11
368	2016-17	Anthony Martial	FWD		0	0	0	0	0	267	109	0	0	0	0	2016-11-06T15:00:00Z	0	16	Swansea	0	0	0	0	11	0	112120	3	1	0	0	-4594	161	4755	93	FALSE	0	11
370	2016-17	Ashley Barnes	FWD		0	1	29	0	0.3	70	103	0	1	5.1	33.2	2016-11-05T15:00:00Z	5	5	Crystal Palace	0	0	0	0	11	0	9993	2	3	17	6	2314	2908	594	44	TRUE	0	11
377	2016-17	Callum Wilson	FWD		0	0	0	0	0	49	102	0	0	0	0	2016-11-05T15:00:00Z	0	15	Sunderland	0	0	0	0	11	0	229738	2	1	0	0	21450	38671	17221	66	TRUE	0	11
380	2016-17	Charlie Austin	FWD		0	1	29	0	27.8	314	105	2	1	18.5	45.2	2016-11-06T14:15:00Z	90	7	Hull	0	0	0	0	11	0	579060	1	2	112	7	106868	132676	25808	67	FALSE	0	11
382	2016-17	Christian Benteke	FWD		0	0	26	0	24.6	213	103	3	1	14.7	44.6	2016-11-05T15:00:00Z	90	3	Burnley	0	0	0	0	11	0	294390	2	3	78	6	-30715	13034	43749	76	FALSE	0	11
386	2016-17	Connor Wickham	FWD		0	0	26	0	7.8	122	103	1	1	5.9	34.4	2016-11-05T15:00:00Z	32	3	Burnley	0	0	0	0	11	0	15267	2	3	17	5	-623	320	943	56	FALSE	0	11
392	2016-17	Danny Ings	FWD		0	0	0	0	0	216	107	0	0	0	0	2016-11-06T14:15:00Z	0	18	Watford	0	0	0	0	11	0	11367	1	6	0	0	-650	257	907	55	TRUE	0	11
394	2016-17	Danny Welbeck	FWD		0	0	0	0	0	26	101	0	0	0	0	2016-11-06T12:00:00Z	0	17	Spurs	0	0	0	0	11	0	3170	1	1	0	0	-44	47	91	74	TRUE	0	11
400	2016-17	Divock Origi	FWD		0	0	0	0	0	217	107	0	0	0	0	2016-11-06T14:15:00Z	0	18	Watford	0	0	0	0	11	0	70144	1	6	0	0	-1852	859	2711	65	TRUE	0	11
401	2016-17	Dominic Calvert-Lewin	FWD		0	0	0	0	0	595	104	0	0	0	0	2016-11-05T17:30:00Z	0	4	Chelsea	0	0	0	0	11	0	264	0	5	0	0	165	215	50	45	FALSE	0	11
414	2016-17	Hal Robson-Kanu	FWD		0	0	3	0	0	571	106	0	0	0	0	2016-11-06T16:30:00Z	1	8	Leicester	0	0	0	0	11	0	8319	2	1	0	1	1195	2117	922	50	FALSE	0	11
416	2016-17	Harry Kane	FWD		0	2	26	0	1.8	403	101	1	1	6.8	34.2	2016-11-06T12:00:00Z	72	1	Arsenal	0	0	0	0	11	0	203826	1	1	32	8	-678	3539	4217	107	FALSE	0	11
423	2016-17	Islam Slimani	FWD		0	1	31	0	10.6	567	106	2	1	9	36.4	2016-11-06T16:30:00Z	90	19	West Brom	0	0	0	0	11	0	41899	2	1	43	7	-24743	816	25559	83	TRUE	0	11
435	2016-17	Jamie Vardy	FWD		0	0	3	0	0.3	184	106	2	0	1	2	2016-11-06T16:30:00Z	45	19	West Brom	0	0	0	0	11	0	398908	2	1	8	1	-9972	8255	18227	97	TRUE	0	11
438	2016-17	Jay Rodriguez	FWD		0	0	3	0	0.6	311	105	0	0	2.9	2.4	2016-11-06T14:15:00Z	14	7	Hull	0	0	0	0	11	0	7642	1	2	26	1	-445	17	462	63	FALSE	0	11
452	2016-17	Joshua King	FWD		0	0	-2	0	15.5	48	102	2	0	8.6	6.4	2016-11-05T15:00:00Z	90	15	Sunderland	0	0	0	0	11	0	37562	2	1	64	1	2827	5689	2862	54	TRUE	1	11
455	2016-17	Kelechi Iheanacho	FWD		0	0	3	0	0	241	108	1	0	0	0	2016-11-05T15:00:00Z	1	12	Middlesbrough	0	0	0	0	11	0	165027	1	1	0	1	-25874	9698	35572	68	TRUE	0	11
464	2016-17	Lys Mousset	FWD		0	0	0	0	11.8	53	102	0	0	2.1	0	2016-11-05T15:00:00Z	15	15	Sunderland	0	0	0	0	11	0	2186	2	1	10	1	-2	95	97	52	TRUE	0	11
474	2016-17	Matej Vydra	FWD		0	0	0	0	0	483	107	0	0	0	0	2016-11-06T14:15:00Z	0	9	Liverpool	0	0	0	0	11	0	16345	1	6	0	0	-502	29	531	45	FALSE	0	11
480	2016-17	Michail Antonio	FWD		1	0	14	0	7.3	464	110	1	0	4.2	2.4	2016-11-05T15:00:00Z	90	14	Stoke	0	0	0	0	11	0	417670	1	1	32	4	-65130	16840	81970	69	TRUE	1	11
481	2016-17	Michy Batshuayi	FWD		0	0	5	0	2.6	96	104	0	0	1.4	3.4	2016-11-05T17:30:00Z	11	6	Everton	0	0	0	0	11	0	43683	0	5	8	1	-1383	191	1574	86	TRUE	0	11
492	2016-17	Odion Ighalo	FWD		0	0	7	0	15.5	426	107	6	0	2.8	3.6	2016-11-06T14:15:00Z	90	9	Liverpool	0	0	0	0	11	0	159337	1	6	9	2	-16398	735	17133	71	FALSE	0	11
495	2016-17	Oliver McBurnie	FWD		0	0	0	0	0	546	109	0	0	0	0	2016-11-06T15:00:00Z	0	11	Man Utd	0	0	0	0	11	0	3598	3	1	0	0	-18	230	248	45	TRUE	0	11
496	2016-17	Olivier Giroud	FWD		0	0	3	0	3.1	25	101	0	0	2.8	3.4	2016-11-06T12:00:00Z	21	17	Spurs	0	0	0	0	11	0	61197	1	1	21	1	29642	31687	2045	88	TRUE	0	11
498	2016-17	Patrick Bamford	FWD		0	0	0	0	0	553	103	0	0	0	0	2016-11-05T15:00:00Z	0	5	Crystal Palace	0	0	0	0	11	0	2042	2	3	0	0	47	252	205	50	TRUE	0	11
508	2016-17	Roberto Firmino	FWD		2	2	48	0	46.3	209	107	1	1	20.6	70.4	2016-11-06T14:15:00Z	90	18	Watford	0	0	0	0	11	0	539612	1	6	89	15	67471	81616	14145	86	TRUE	0	11
519	2016-17	Sergio Agüero	FWD		0	1	23	1	34.9	239	108	0	1	21.5	44.6	2016-11-05T15:00:00Z	89	12	Middlesbrough	0	0	0	0	11	0	1892654	1	1	135	6	166510	172324	5814	131	TRUE	1	11
521	2016-17	Shane Long	FWD		0	0	0	0	0	313	105	0	0	0	0	2016-11-06T14:15:00Z	0	7	Hull	0	0	0	0	11	0	137875	1	2	0	0	-7960	190	8150	61	FALSE	0	11
552	2016-17	Andy Carroll	FWD		0	0	0	0	0	468	118	0	0	0	0	2016-11-19T17:30:00Z	0	17	Spurs	0	0	0	0	12	0	54055	2	3	0	0	-810	79	889	62	FALSE	0	12
554	2016-17	Anthony Martial	FWD		0	0	8	1	1.7	267	113	0	0	4.7	12	2016-11-19T12:30:00Z	62	1	Arsenal	0	0	0	0	12	0	110375	1	1	33	3	-2620	246	2866	93	TRUE	0	12
556	2016-17	Ashley Barnes	FWD		0	0	2	0	2.3	70	120	1	0	0.8	0	2016-11-21T20:00:00Z	45	19	West Brom	0	0	0	0	12	0	32798	0	4	8	1	19862	22430	2568	44	FALSE	0	12
563	2016-17	Callum Wilson	FWD		0	0	-2	1	3.8	49	116	0	0	0.9	0	2016-11-19T15:00:00Z	68	14	Stoke	0	0	0	0	12	0	147693	1	0	8	2	-82303	814	83117	65	FALSE	0	12
566	2016-17	Charlie Austin	FWD		0	0	7	1	13.8	314	115	0	0	3.1	3	2016-11-19T15:00:00Z	74	9	Liverpool	0	0	0	0	12	0	624733	0	0	14	2	38451	75170	36719	68	TRUE	0	12
568	2016-17	Christian Benteke	FWD		0	0	1	0	1.6	213	111	1	0	4.1	0	2016-11-19T15:00:00Z	80	10	Man City	0	0	0	0	12	0	271025	2	1	44	2	-25323	9240	34563	76	TRUE	0	12
572	2016-17	Connor Wickham	FWD		0	0	20	0	3.8	122	111	1	1	5.5	30.2	2016-11-19T15:00:00Z	45	10	Man City	0	0	0	0	12	0	16690	2	1	21	4	1157	1833	676	56	TRUE	1	12
578	2016-17	Danny Ings	FWD		0	0	0	0	0	216	115	0	0	0	0	2016-11-19T15:00:00Z	0	13	Southampton	0	0	0	0	12	0	10737	0	0	0	0	-725	51	776	55	FALSE	0	12
580	2016-17	Danny Welbeck	FWD		0	0	0	0	0	26	113	0	0	0	0	2016-11-19T12:30:00Z	0	11	Man Utd	0	0	0	0	12	0	3237	1	1	0	0	-43	87	130	74	FALSE	0	12
586	2016-17	Divock Origi	FWD		0	0	4	0	0.3	217	115	0	0	0.2	1.2	2016-11-19T15:00:00Z	1	13	Southampton	0	0	0	0	12	0	68950	0	0	0	1	-1898	914	2812	65	FALSE	0	12
587	2016-17	Dominic Calvert-Lewin	FWD		0	0	0	0	0	595	112	0	0	0	0	2016-11-19T15:00:00Z	0	16	Swansea	0	0	0	0	12	0	721	1	1	0	0	239	357	118	45	TRUE	0	12
600	2016-17	Hal Robson-Kanu	FWD		0	0	2	0	0.5	571	120	0	0	0	0	2016-11-21T20:00:00Z	12	3	Burnley	0	0	0	0	12	0	9598	0	4	0	1	897	1994	1097	50	TRUE	0	12
602	2016-17	Harry Kane	FWD		0	3	57	0	2.6	403	118	2	2	11.1	65	2016-11-19T17:30:00Z	90	20	West Ham	0	0	0	0	12	0	246693	2	3	43	13	39848	42536	2688	107	TRUE	0	12
609	2016-17	Islam Slimani	FWD		0	0	0	0	0	567	119	0	0	0	0	2016-11-19T15:00:00Z	0	18	Watford	0	0	0	0	12	0	44698	1	2	0	0	1423	6219	4796	83	FALSE	0	12
621	2016-17	Jamie Vardy	FWD		1	0	12	0	13.8	184	119	2	0	2.9	0	2016-11-19T15:00:00Z	90	18	Watford	0	0	0	0	12	0	386606	1	2	15	5	-14598	6172	20770	96	FALSE	0	12
624	2016-17	Jay Rodriguez	FWD		0	0	5	0	0.5	311	115	0	0	0.2	1.2	2016-11-19T15:00:00Z	16	9	Liverpool	0	0	0	0	12	0	7580	0	0	0	1	-112	43	155	63	TRUE	0	12
638	2016-17	Joshua King	FWD		0	0	-4	1	3	48	116	0	0	2.3	0	2016-11-19T15:00:00Z	80	14	Stoke	0	0	0	0	12	0	34299	1	0	21	3	-3505	578	4083	54	FALSE	0	12
641	2016-17	Kelechi Iheanacho	FWD		0	0	0	0	0	241	111	0	0	0	0	2016-11-19T15:00:00Z	0	5	Crystal Palace	0	0	0	0	12	0	148151	2	1	0	0	-19146	5425	24571	67	FALSE	0	12
650	2016-17	Lys Mousset	FWD		0	0	0	0	0	53	116	0	0	0	0	2016-11-19T15:00:00Z	0	14	Stoke	0	0	0	0	12	0	2300	1	0	0	0	26	137	111	52	FALSE	0	12
660	2016-17	Matej Vydra	FWD		0	0	0	0	0	483	119	0	0	0	0	2016-11-19T15:00:00Z	0	8	Leicester	0	0	0	0	12	0	15884	1	2	0	0	-466	26	492	45	TRUE	0	12
666	2016-17	Michail Antonio	FWD		0	0	29	0	10.3	464	118	3	1	15.3	53.8	2016-11-19T17:30:00Z	90	17	Spurs	0	0	0	0	12	0	381257	2	3	89	6	-37959	10322	48281	68	FALSE	1	12
667	2016-17	Michy Batshuayi	FWD		0	0	0	0	0	96	114	0	0	0	0	2016-11-20T16:00:00Z	0	12	Middlesbrough	0	0	0	0	12	0	43194	1	0	0	0	-967	463	1430	86	FALSE	0	12
678	2016-17	Odion Ighalo	FWD		0	0	0	0	0	426	119	0	0	0	0	2016-11-19T15:00:00Z	0	8	Leicester	0	0	0	0	12	0	151582	1	2	0	0	-8309	1347	9656	71	TRUE	0	12
681	2016-17	Oliver McBurnie	FWD		0	0	0	0	0	546	112	0	0	0	0	2016-11-19T15:00:00Z	0	6	Everton	0	0	0	0	12	0	3736	1	1	0	0	43	296	253	45	FALSE	0	12
682	2016-17	Olivier Giroud	FWD		0	2	27	0	1.3	25	113	0	1	8.4	33	2016-11-19T12:30:00Z	18	11	Man Utd	0	0	0	0	12	0	60335	1	1	50	7	-2927	8000	10927	88	FALSE	0	12
684	2016-17	Patrick Bamford	FWD		0	0	0	0	0	553	120	0	0	0	0	2016-11-21T20:00:00Z	0	19	West Brom	0	0	0	0	12	0	2081	0	4	0	0	-57	162	219	50	FALSE	0	12
694	2016-17	Roberto Firmino	FWD		0	0	4	1	41.5	209	115	0	0	8.9	6.6	2016-11-19T15:00:00Z	90	13	Southampton	0	0	0	0	12	0	710045	0	0	41	3	159081	170837	11756	87	FALSE	0	12
705	2016-17	Sergio Agüero	FWD		0	0	4	0	6.4	239	111	1	0	5.7	0	2016-11-19T15:00:00Z	85	5	Crystal Palace	0	0	0	0	12	0	1932218	2	1	52	2	25985	54258	28273	132	FALSE	0	12
707	2016-17	Shane Long	FWD		0	0	5	0	0.3	313	115	0	0	0.3	2.2	2016-11-19T15:00:00Z	25	9	Liverpool	0	0	0	0	12	0	132096	0	0	0	1	-5885	171	6056	61	TRUE	0	12
738	2016-17	Andy Carroll	FWD		0	0	0	0	0	468	127	0	0	0	0	2016-11-27T16:30:00Z	0	11	Man Utd	0	0	0	0	13	0	53768	1	1	0	0	-315	53	368	62	FALSE	0	13
740	2016-17	Anthony Martial	FWD		0	0	0	0	0	267	127	0	0	0	0	2016-11-27T16:30:00Z	0	20	West Ham	0	0	0	0	13	0	109619	1	1	0	0	-1117	121	1238	93	TRUE	0	13
742	2016-17	Ashley Barnes	FWD		0	0	2	0	10.6	70	122	0	0	5.2	3.2	2016-11-26T12:30:00Z	11	10	Man City	0	0	0	0	13	0	36039	2	1	38	1	2394	5695	3301	44	TRUE	0	13
750	2016-17	Callum Wilson	FWD		0	0	23	0	1.6	49	121	2	1	5.7	28.2	2016-11-27T14:15:00Z	62	1	Arsenal	0	0	0	0	13	0	125214	1	3	27	6	-22647	1363	24010	64	FALSE	0	13
753	2016-17	Charlie Austin	FWD		0	3	37	1	24.6	314	128	0	1	13.9	43.4	2016-11-27T16:30:00Z	88	6	Everton	0	0	0	0	13	0	625503	0	1	71	9	-1167	38126	39293	68	TRUE	0	13
755	2016-17	Christian Benteke	FWD		1	1	43	0	35.2	213	129	5	1	14.2	54.4	2016-11-26T15:00:00Z	90	16	Swansea	0	0	0	0	13	0	256587	4	5	52	10	-15213	9220	24433	75	FALSE	0	13
759	2016-17	Connor Wickham	FWD		0	0	2	0	2.7	122	129	1	0	2.5	3.6	2016-11-26T15:00:00Z	51	16	Swansea	0	0	0	0	13	0	19572	4	5	19	1	2640	3147	507	56	FALSE	0	13
765	2016-17	Danny Ings	FWD		0	0	0	0	0	216	126	0	0	0	0	2016-11-26T15:00:00Z	0	15	Sunderland	0	0	0	0	13	0	10548	0	2	0	0	-227	21	248	55	TRUE	0	13
767	2016-17	Danny Welbeck	FWD		0	0	0	0	0	26	121	0	0	0	0	2016-11-27T14:15:00Z	0	2	Bournemouth	0	0	0	0	13	0	3264	1	3	0	0	-13	35	48	74	TRUE	0	13
773	2016-17	Divock Origi	FWD		0	2	31	0	12.8	217	126	0	1	8	36.4	2016-11-26T15:00:00Z	57	15	Sunderland	0	0	0	0	13	0	68273	0	2	31	7	-937	308	1245	65	TRUE	0	13
774	2016-17	Dominic Calvert-Lewin	FWD		0	0	0	0	0	595	128	0	0	0	0	2016-11-27T16:30:00Z	0	13	Southampton	0	0	0	0	13	0	797	0	1	0	0	11	108	97	45	FALSE	0	13
787	2016-17	Hal Robson-Kanu	FWD		0	0	-3	0	0.5	571	124	0	0	0.7	0	2016-11-26T15:00:00Z	8	7	Hull	0	0	0	0	13	0	9399	1	1	8	1	-343	652	995	50	FALSE	0	13
789	2016-17	Harry Kane	FWD		0	0	6	0	23	403	123	2	0	4.8	12	2016-11-26T17:30:00Z	90	4	Chelsea	0	0	0	0	13	0	290626	1	2	13	2	41185	47553	6368	108	FALSE	0	13
796	2016-17	Islam Slimani	FWD		0	0	24	0	2	567	125	1	1	5	31.4	2016-11-26T15:00:00Z	26	12	Middlesbrough	0	0	0	0	13	0	36304	2	2	17	5	-8569	399	8968	83	TRUE	0	13
808	2016-17	Jamie Vardy	FWD		0	0	2	0	0.3	184	125	1	0	0	0	2016-11-26T15:00:00Z	64	12	Middlesbrough	0	0	0	0	13	0	386897	2	2	0	1	-939	7404	8343	96	TRUE	1	13
