name,pos,avg_xG,avg_xA,avg_xGC,avg_I,avg_C,avg_T,avg_ICT,fixture_difficulty,is_home,form,class
Samir Caetano de Souza Santos,DEF,0.00631037587299943,0.022713886573910713,1.5121025000000001,11.55,2.7,4.5,1.875,3,1,0.75,?
Kurt Zouma,DEF,0.026324495673179626,0.0,1.612089,19.25,0.7749999999999999,8.75,2.875,4,0,1.25,?
Aaron Cresswell,DEF,0.03508823737502098,0.04976566508412361,1.612089,19.25,12.125,3.5,3.5,4,0,3.25,?
Craig Dawson,DEF,0.1658968823030591,0.08681586384773254,1.612089,24.499999999999996,3.0000000000000004,2.75,3.025,4,0,2.0,?
Ryan Fredericks,DEF,0.0,0.029153237119317055,1.612089,4.75,4.3,1.0,1.025,4,0,0.75,?
Arthur Masuaku,DEF,0.0,0.1850607693195343,1.612089,1.45,1.475,0.0,0.3,4,0,0.0,?
Vladimir Coufal,DEF,0.030148157384246588,0.013218537904322147,1.612089,0.0,0.0,0.0,0.0,4,0,0.0,?
Issa Diop,DEF,0.0,0.0729578360915184,1.612089,0.5,0.0,0.0,0.05,4,0,0.25,?
Harrison Ashby,DEF,0.0,0.0,1.612089,0.0,0.0,0.0,0.0,4,0,0.0,?
Willy Boly,DEF,0.0,0.0,1.4073885,12.8,0.65,0.5,1.4,2,0,2.0,?
Conor Coady,DEF,0.03274257434532046,0.0,1.4073885,18.75,0.9500000000000001,6.25,2.5999999999999996,2,0,5.5,?
Romain Saïss,DEF,0.0,0.0052347732707858086,1.4073885,14.6,3.525,0.5,1.9,2,0,3.0,?
Fernando Marçal,DEF,0.019997489172965288,0.1448267549276352,1.4073885,8.15,7.125,3.0,1.825,2,0,3.0,?
Jonathan Castro Otto,DEF,0.15983376721851528,0.13856448512524366,1.4073885,27.049999999999997,21.175,16.0,6.425,2,0,7.0,?
Nélson Cabral Semedo,DEF,0.0027159741148352623,0.09618819132447243,1.4073885,0.0,0.0,0.0,0.0,2,0,0.0,?
Max Kilman,DEF,0.017973052337765694,0.0,1.4073885,10.85,0.925,0.0,1.175,2,0,2.5,?
Rayan Ait Nouri,DEF,0.01567825861275196,0.05504377977922559,1.4073885,4.15,9.65,3.5,1.75,2,0,2.5,?
Toti António Gomes,DEF,0.0,0.0,1.4073885,0.0,0.0,0.0,0.0,2,0,0.0,?
