avg_xG,avg_xA,avg_xGC,avg_I,avg_C,avg_T,avg_ICT,fixture_difficulty,was_home,form,total_points,class
0.354251752,0.114055082,1.000756,22.85,3.575,22.25,4.85,9,1,4.75,1,no
0.308020798,0.195399508,1.344872,31.65,18.525,31,8.1,10,0,6.25,1,no
0.0735128,0,1.59205,0,0.8,1,0.1,7,0,1,1,no
0,0.122417228,1.12828375,5.6,7.275,2.5,1.475,7,0,1.5,1,no
0.019730564,0,2.35362,0,0.2,5.5,0.525,5,1,1,1,no
0.072161286,0.110977083,1.77748,2,11.2,12.25,2.5,1,0,1.5,1,no
0.265035458,0.090210737,1.3958945,14.1,5.775,14.5,3.425,10,0,3.25,1,no
0.25503268,0.324474022,1.398401,24.4,15.275,42.25,8.2,6,0,4.5,1,no
0.272907534,0.014028454,1.14681175,2.4,3.15,22.5,2.75,2,0,1.75,1,no
0.0735128,0,1.5665925,0,0.475,1,0.075,10,1,1,1,no
0,0.149794849,1.05788875,6.95,10.95,3,2.025,10,1,1.5,1,no
0.021629715,0.086196995,0.6747445,7.5,7.95,1,1.65,4,0,2.25,1,no
0.265035458,0.090210737,1.5396545,14.65,5.85,14,3.45,5,1,3.25,1,no
0.704539284,0.004830095,0.713981,30.55,3.85,63.5,9.775,4,0,6,1,no
0,0,1.30028,1.2,0.8,0,0.2,1,1,1,1,no
0.399779143,0.275566906,2.8189975,20.75,9.8,20.25,5.1,3,1,4,1,no
0.395890325,0.007710627,1.5665925,0.55,4.15,20.5,2.3,10,1,1.5,1,no
0.136391223,0.162554339,1.8407835,11.75,17.2,29.25,5.8,8,0,2.75,1,no
0.020495247,0.022971758,1.09605425,2.75,5.975,2.75,1.175,7,1,1,1,no
0.476659417,0.002971786,1.5665925,15.9,4.875,22.5,4.3,10,1,2.75,1,no
0.279728025,0.064990144,2.0898125,12.8,15.325,23.5,5.125,2,1,3.25,1,no
0.021629715,0.088719532,0.61312825,7.8,10.525,1,1.95,10,0,2.25,1,no
0,0.00327771,1.5944475,2.6,2.9,1.5,0.65,5,1,1,1,no
0.207756707,0.138421949,1.4648785,15,12.575,31,5.875,9,1,3.75,1,no
0.222589744,0,2.0132725,1.35,1.25,13.75,1.45,4,0,1.25,1,no
0.050841318,0.125351667,0.883404,12.7,10.3,15.75,3.875,10,0,3,1,no
0.197381116,0.046459474,1.167586,3.2,11.625,35.25,4.975,9,0,1.75,1,no
0.030749556,0.088719532,1.32801,6.2,10.725,3,2,6,1,2,1,no
0.454035422,0.070146846,2.0266825,24.7,18,33,7.6,5,0,5.75,1,no
0,0.00327771,1.9709975,3.2,2.975,0.5,0.65,3,0,1,1,no
0.156668506,0.186601484,1.34556525,3.65,13.75,16,3.325,9,1,1.5,1,no
0.500801943,0.043295792,1.635975,10.6,14.05,74.5,9.9,1,1,2.25,1,no
0,0.00327771,1.95327175,1.4,2.85,0.5,0.475,9,0,1,1,no
0.018380763,0.023987424,1.40854025,3.55,6.85,1.5,1.15,3,1,1.5,1,no
0.224136263,0,1.810882,0,0.7,3.75,0.425,4,0,1,1,no
0.062871033,0.114486735,1.47110125,6.8,9.525,16.25,3.275,10,1,2.5,1,no
0.011372807,0.125351667,1.591197,3.75,10.45,7.5,2.125,2,1,1,1,no
0.125553662,0.187315031,1.2416075,5.15,8.725,4,1.775,7,0,2,1,no
0.180151641,0.046459474,1.0492395,3.2,10.35,31.75,4.5,1,1,1.5,1,no
0.217978776,0.109165109,2.3747,10.9,18.2,21.5,5.075,10,0,2.75,1,no
0.332107995,0.072309828,1.128706,15.4,11.575,41,6.8,8,1,4.5,1,no
0.247379508,0,1.4811995,10.05,1.225,18.75,2.9,3,0,3,1,no
0.496296417,0.198789123,2.0604075,11.35,10.2,40.25,6.125,9,1,3,1,no
0.198134991,0.113568237,1.4397845,16.6,12.625,41.75,7.1,3,0,3,1,no
0.285024282,0.046459474,0.980545,2.85,9.375,37,4.9,5,0,1.25,1,no
0.128827352,0.176078603,1.434212,4.9,6.15,3.75,1.45,9,1,2,1,no
0.056208447,0,0.88091875,3.9,0.975,11.5,1.625,1,0,2,1,no
0.20801561,0,0.683582,1.35,1.825,6.25,0.925,2,0,1.25,1,no
0.258647908,0,1.158392,9.55,2.5,25.75,3.775,4,1,2.5,1,no
0.083083764,0,1.890757,0.5,0.725,2,0.35,6,1,1,1,no
0.449594725,0.004828443,1.93109375,21.05,4.825,28.75,5.475,8,1,4.25,1,no
1.034376144,0.09571444,0.4549668,21.9,9.875,95,12.675,9,0,4.25,1,no
0,0,1.71490175,0.95,0.25,0,0.125,4,0,1,1,no
0.085360378,0.046967104,1.24718525,6,6.575,16,2.8,2,1,2.75,1,no
0.406534325,0.035178262,1.244975,4.7,6.75,39.25,5.05,10,1,1.25,1,no
0.118393402,0.176078603,1.266222,5.9,5.925,7,1.85,9,0,2,1,no
0.056208447,0.002248853,1.52904775,4.5,4.725,11,2.025,2,1,2,1,no
0.360988159,0.311005741,1.88005575,25,23.6,35.75,8.45,7,0,4.25,1,no
0.311078157,0.129971982,2.158255,19.75,16.225,48.75,8.5,1,1,3.25,1,no
0.018380763,0.104237087,1.524475,2.75,4.15,1,0.75,1,1,1.25,1,no
0.165455394,0.005559092,2.2258575,2.7,3.45,20.75,2.7,8,0,1.75,1,no
0.520408183,0.167002907,1.891438,19.7,13.15,30.75,6.375,10,0,3.75,1,no
0.246507138,0.043249262,2.496285,13.85,7.75,13.75,3.55,3,0,3,1,no
0.141210826,0.0756367,1.4397845,5,6.35,8.75,2.025,1,0,1.75,1,no
0,0,1.70602425,1.45,0.25,0,0.175,8,1,1,1,no
0.018380763,0.104237087,1.8915275,3,3.975,1.5,0.8,2,0,1.25,1,no
0.773122758,0.007273199,1.26703625,16.25,7.375,55.5,7.925,10,0,3.75,1,no
0.271442509,0.249665859,1.891365,15.4,19.5,25.25,6.025,4,1,3.5,1,no
0.165455394,0.014787094,2.4116575,2.75,3.5,20.75,2.725,9,1,1.75,1,no
0.158995651,0.023364756,1.12466225,1.75,4.45,15.25,2.075,1,0,1.25,1,no
0.192983853,0.223275527,1.53592825,6.6,6.7,20,3.15,2,0,1.5,1,no
0.343791954,0.040158685,3.0060625,12.85,12.775,40,6.575,9,1,3.5,1,no
0.118393402,0.153577298,1.3523395,5.3,3,6,1.375,10,1,1.75,1,no
0.355527677,0.010607664,1.05830475,3.85,2.9,22,2.875,8,0,1,1,no
0.43486549,0.047173972,0.80273075,14.75,8.55,40.25,6.35,2,0,3.5,1,no
0.127975858,0,1.194957,9.45,2.7,26.75,3.875,8,0,2.5,1,no
0.096132703,0.223275527,1.48091575,6.65,6.2,19.5,3.225,9,0,1.5,1,no
0.235791255,0.035172205,1.20170025,14.5,7.2,25.25,4.625,7,1,3,1,no
0.447232705,0.0725748,1.42386,12.05,10.85,54.5,7.725,9,0,2,1,no
0.173586171,0.107384088,1.96784225,10.7,22.275,28.5,6.15,7,1,3.75,1,no
0.159086676,0.116866463,1.6192495,13.55,21.65,32,6.75,2,0,3,1,no
0,0,1.34438275,1.3,0.725,2.5,0.425,5,1,1.25,1,no
0.025616432,0.002248853,1.37718675,2.2,4.85,6.75,1.325,10,0,1.75,1,no
0.446650669,0.124413334,0.9133485,16,6.9,41,6.375,9,1,2.75,1,no
0.27453021,0.021774836,0.95696675,4.15,5.425,17.75,2.75,3,0,1,1,no
0.368936304,0.034748778,1.073424,19.7,6.8,27.75,5.325,3,0,5.25,1,no
0.131800929,0.108354271,1.579002,14.65,18.6,34.25,6.775,3,1,3,1,no
0,0,1.05243275,1.3,0.85,3.5,0.55,9,0,1.25,1,no
0,0,1.555645,0.6,0.65,2,0.35,10,0,1,1,no
0.224047156,0.130273208,1.48436,12.25,2.875,15.75,3.075,6,0,3,1,no
0.185218655,0.021773981,2.6105,2.55,7.15,22,3.175,10,0,1.75,1,no
0.00909412,0,1.049094,1,0.475,4.75,0.6,8,0,0.75,1,no
0.163122267,0.021774836,0.96076025,3.9,5.525,8.25,1.775,2,1,1,1,no
0.307188096,0.040866982,1.158938625,4.85,9.025,28,4.175,2,1,2,1,no
0.14750587,0.087422054,1.45261675,13,13.025,25.75,5.2,10,1,3.5,1,no
0.738627005,0.01521042,1.15841825,3.4,3.775,35.5,4.275,1,1,2,1,no
0.081554264,0.084493,0.73896375,6.3,6.6,21.5,3.45,10,1,2.5,1,no
0.045837339,0,2.2839925,0.55,0.275,10.5,1.1,6,1,1,1,no
0.52494582,0.051264695,1.18174125,27.05,20.125,35,8.225,3,0,6,1,no
0.177233742,0.029929375,0.839401,6.15,6.025,43.75,5.6,5,1,2,1,no
0.440731807,0.119447894,1.22110025,24.25,5.975,35.5,6.575,10,0,5.5,1,no
0.010938148,0,1.39833,0.4,0.533333333,2.333333333,0.3,9,1,1,1,no
0.050029878,0.031912167,1.83964,2.85,9.275,10.75,2.3,9,1,2,1,no
0.469271094,0.022843689,0.94834425,20.45,8,34.5,6.275,7,0,4,1,no
0.251885034,0.030285005,1.3521305,7.35,6.625,11.75,2.575,3,0,1.75,1,no
0.136901267,0.013027202,1.916365,3.25,3.6,6,1.3,9,1,1.5,1,no
0.013299437,0,0.8956485,1,0.15,4.25,0.525,5,1,0.75,1,no
0.106316589,0.011167171,0.73801525,1.4,2.775,2,0.6,2,0,1,1,no
0.037195591,0.024661127,2.18346675,5.35,4.15,16,2.575,5,0,1.5,1,no
0.231111234,0.289557967,1.73554825,20.75,17.9,36,7.475,6,1,3.5,1,no
0,0.003545257,2.1574075,2.9,3.15,0,0.6,10,0,1.25,1,no
0.08891177,0.005725522,1.21895625,2,3.3,23,2.775,10,1,1.75,1,no
0,0.031912167,1.8753775,1.85,8.825,1,1.175,4,1,1.25,1,no
0.515850976,0.022843689,1.01898925,21.25,8.05,43.25,7.25,2,0,4,1,no
0.188759019,0,1.5463175,8.15,0.225,11.25,1.925,9,1,2.5,1,no
0.180942588,0.037335945,1.5675105,6.15,6.95,21.75,3.5,10,0,1.75,1,no
0.373121418,0.05284004,1.21895625,5,11.1,24,4.025,10,1,1,1,no
0.026814708,0.042455556,1.65462225,4.55,6.225,10.5,2.15,9,0,1.25,1,no
0.328215709,0.265416506,1.49082825,19.2,15.275,39.75,7.425,1,0,3.25,1,no
0.123624644,0.136945106,1.4858175,15.15,10.425,14.25,3.925,8,0,4.25,1,no
0.185140908,0,1.48395975,10.95,2.1,29.25,4.225,3,1,4.25,1,no
0.329743774,0.151147781,1.5878975,23.45,16.825,27.75,6.825,8,0,4.75,1,no
0.018730341,0.031834323,1.31525025,1.15,6.425,8.5,1.55,7,0,1,1,no
0,0.017125073,1.51582525,1.8,6.6,1,0.95,5,0,1.25,1,no
0.295816377,0,1.5878975,8.1,0.325,10.25,1.8,8,0,2.5,1,no
0.435388751,0.035172205,1.7827505,21.25,6.675,27,5.475,3,1,4.25,1,no
0.013299437,0,0.962651,1.05,0.25,4.75,0.6,2,1,0.75,1,no
0.307105603,0.265416506,1.0236185,17.5,15.05,34,6.65,1,1,3.25,1,no
0.710204991,0.01521042,1.17318375,10.3,3.675,31,4.525,1,1,3,1,no
0.347757738,0.142286763,1.29950275,26.85,10.45,21.25,5.875,2,0,5.25,1,no
0.121095399,0.102792263,1.8403225,13.4,15.825,27.25,5.65,3,0,2.75,1,no
0.216299201,0.136945106,1.98511,15.95,9.875,19.5,4.525,5,1,4,1,no
0.209086195,0.049929101,1.52323625,13.4,4,30.25,4.8,10,1,3.25,1,no
0.018730341,0.031834323,1.32018025,1.65,6.425,8,1.55,9,1,1,1,no
0,0.013723013,1.46690625,1.3,4.2,2.5,0.775,7,1,1.25,1,no
0.568684526,0.014909733,1.37919925,20.15,5.1,51.25,7.65,8,0,3.75,1,no
0.180942588,0.037335945,1.433893,5.5,6.575,21.75,3.4,1,0,1.5,1,no
0.106316589,0.011167171,0.74136625,1.1,2.775,2,0.55,3,1,1,1,no
0.261562373,0.095986447,1.6418775,22.8,7.1,28,5.775,5,1,5,1,no
0.120850073,0.12859613,1.06498025,4.95,9.125,19.25,3.325,9,0,1.25,1,no
0.189863599,0.034672533,1.3478565,5.5,9.925,12.25,2.725,10,1,1.75,1,no
0.209774703,0,1.5331795,2.6,2.45,22.75,2.7,2,1,1.75,1,no
0.073034602,0.016067132,1.3236435,4.4,3.325,24.25,3.2,6,0,2,1,no
0.867692709,0.075520815,1.27694975,37.75,13.925,85.5,13.7,9,1,7.75,1,no
0.065569803,0,1.3802655,0.5,1.325,3,0.45,3,0,1,1,no
0.337966153,0.005682785,1.27694975,12.7,4.45,41.5,5.875,9,1,2.25,1,no
0.179016478,0.020293418,1.454158,5.25,3.9,22.5,3.175,3,1,1.25,1,no
0.124352749,0.019396061,1.3802655,0.55,9.55,9,1.8,3,0,1.75,1,no
0.21856153,0,0.93017575,0.05,0.35,4.5,0.45,8,0,1,1,no
0.123387413,0.090223297,1.544271,12.9,4.275,22.75,3.975,5,0,4,1,no
0.100318015,0.009808387,0.9210855,3.95,3.775,8,1.55,2,1,1,1,no
0.182817599,0,2.53035475,8.6,0.725,30.25,3.85,9,1,3,1,no
0,0.12115626,1.44347625,3.2,8.3,2.5,1.325,8,1,0.75,1,no
0.029437415,0.050015443,1.6622585,3.3,8.5,5.75,1.75,8,1,1.25,1,no
0.282294582,0.080794655,1.448372,13.65,9.025,27.25,4.95,7,0,2.75,1,no
0.215597529,0.161157921,1.62853525,15.3,27.05,37.5,7.975,6,1,3.5,1,no
0.017474432,0.017794428,1.53840225,4,3.975,6.25,1.425,4,0,1.25,1,no
0.183381543,0.009655133,1.07904275,2,6.675,18.75,2.7,3,1,1.25,1,no
0.485582918,0.12116373,1.03868675,12.5,8.525,36.5,5.7,7,1,3,1,no
0.348108454,0.147328261,1.544271,23.5,13.425,28.5,6.475,5,0,4.5,1,no
0.353929577,0.008154264,1.5302255,22.95,5.95,48.25,7.575,8,0,5.5,1,no
0.166915566,0.020293418,1.5302255,1.95,3.6,21.5,2.725,8,0,1,1,no
0.20801561,0,0.777877,1.3,1.575,6.75,0.925,10,0,1.25,1,no
0.268995144,0.080794655,1.526151,12.65,9.025,24,4.525,1,1,2.75,1,no
0.21856153,0,1.04131025,0.05,0.25,6.5,0.65,4,1,1,1,no
0.092059884,0,1.625121,11.75,2.05,20,3.35,5,0,3.75,1,no
0.017474432,0.017794428,1.03838725,2.8,3.75,6.75,1.325,7,1,1.25,1,no
0.031676807,0,0.9037565,2.85,1.8,7.75,1.225,7,0,1,1,no
0.329819307,0,0.853017975,16.45,0.175,13.5,3.025,9,1,3,1,no
0.210978448,0.305020854,1.6612635,10.65,8.25,21,3.975,6,1,2.75,1,no
0.398312842,0.017205214,1.73142425,12.55,6.775,44.25,6.3,6,1,2.25,1,no
0,0,2.07651,0,0,0,0,8,0,1,1,no
0.033881179,0.040547602,1.8099835,3.45,5.925,6,1.525,9,1,1.25,1,no
0.130480589,0.022730164,1.502613,5.4,7.475,26.25,3.925,10,0,1,1,no
0.238899335,0.110176146,1.23625175,13.65,8.15,9.25,3.1,2,0,2.75,1,no
0.193291225,0,0.98305275,0.6,1.25,6.75,0.8,6,1,1.25,1,no
0.043542679,0.006674233,1.532666,3.45,4.175,12,1.95,6,1,1.25,1,no
1.069243789,0.083937027,0.853017975,35.05,6.8,70.5,11.225,1,0,5.75,1,no
0.079530721,0.028554387,1.733977,6.5,9.6,33.5,4.925,7,1,3.75,1,no
0.224371161,0.221051201,1.697951,6.35,5.65,24.75,3.65,7,0,2,1,no
0.044893938,0.038275089,3.0879525,18.4,7.575,12.5,3.8,3,0,4.25,1,no
0.016235241,0.047738302,2.3335125,2.5,8.5,3.75,1.475,3,0,1.25,1,no
0.083900707,0.022730164,1.541638,4.6,7.425,17.5,2.95,8,1,1,1,no
0.043542679,0.006674233,1.1348885,1.4,3.925,13,1.825,7,0,1,1,no
0.040519608,0.031945597,2.41843875,22.65,4.125,12,3.875,10,1,5.75,1,no
0.028316475,0,1.44053675,2.8,0.675,7.25,1.025,1,1,1.25,1,no
0.031676807,0,1.08269875,2.6,1.4,7.75,1.15,8,0,1,1,no
0.580038384,0.039088921,2.21203425,28,7.525,35.5,7.1,10,0,6.25,1,no
0.044893938,0.038275089,2.60697225,18.2,8.075,13.5,3.925,2,1,4.25,1,no
0.398312842,0,2.2084875,10.65,3.7,43.75,5.75,3,1,2,1,no
0.102602375,0.016764516,0.95601325,5.4,3.625,6.5,1.5,5,1,1.75,1,no
0.352847278,0.098214418,1.27751425,12,5.175,46.25,6.2,1,0,3.5,1,no
0.905036405,0.051427998,0.93819925,26.75,7.375,51.75,8.45,7,0,5.75,1,no
0.010842044,0,1.1050325,2.25,0.475,2.5,0.475,9,0,1.25,1,no
0.611964488,0.007020599,1.1795835,18.75,3.875,36.5,5.925,3,1,4.25,1,no
1.223746561,0,1.1047655,54.05,3.05,72.25,12.925,3,0,8.75,1,no
0.042725854,0.102573462,1.07373025,8.75,4.675,10.5,2.35,9,0,3.25,1,no
0.31582617,0.098214418,0.91631475,3.25,4.35,39.25,4.525,7,1,1.5,1,no
0.163455375,0.177679807,0.77608045,1.4,9.675,16.75,2.725,8,0,2.75,1,no
0,0,1.35611,1.4,0.3,0,0.2,9,0,1,1,no
0.028463267,0,0.93819925,1.8,1.2,6,0.875,10,1,1,1,no
0.175462482,0.076331436,0.91004975,2.9,7.125,22,3.225,7,1,1.25,1,no
0.580038384,0.039088921,1.58966675,28,7.45,33.5,6.9,8,1,5.5,1,no
0.437164912,0.007020599,1.172506,10.5,3.875,28.25,4.275,10,0,3.25,1,no
0.010842044,0,1.45602325,0.5,0.15,1.5,0.175,5,0,1,1,no
0.515859872,0.049929101,1.91468375,22.65,4.275,47.25,7.45,7,0,5.25,1,no
0.166224688,0,0.219906,0,0,24,2.4,7,1,1,1,no
0.050551511,0.006055084,2.56677,1.6,6.55,20,2.8,4,1,1,1,no
0.053785933,0.110246944,1.47312775,9.1,8.075,13,2.975,10,1,3.25,1,no
0.20819024,0.098214418,0.97150025,0.95,3.35,16.75,1.95,9,1,1.25,1,no
0.040239871,0,1.2354165,17.45,3.5,10.75,3.15,2,0,4.75,1,no
0.861382306,0.083937027,0.928571475,25.7,6.875,47,7.95,2,0,4.5,1,no
0.064551985,0.00587346,1.62346875,2.8,4.025,18,2.475,6,1,2,1,no
0.10635441,0.023231323,1.48698975,5.35,5.75,11.5,2.25,2,1,2.25,1,no
0.165432066,0.141491072,1.4708645,10.45,19.95,25,5.525,10,0,2.75,1,no
0.388489127,0,1.930155,11.65,2.025,42,5.575,6,1,1.75,1,no
0.033701008,0.004036722,1.978769,1.066666667,4.466666667,14,1.933333333,8,0,1,1,no
0.029699468,0.104831037,0.93679275,2.05,5.975,5.75,1.4,3,0,1,1,no
0.210647177,0.03396054,1.58063275,9.15,10.825,19,3.9,9,0,2.5,1,no
0.064551985,0.00587346,1.78593625,3.05,4.1,18,2.5,3,0,2,1,no
0.07861164,0.076331436,0.96523525,2.1,6.9,15.75,2.5,3,0,1.25,1,no
0.020319122,0.047738302,1.97249225,2.9,7.75,4.5,1.525,10,0,1,1,no
0.161022037,0,1.47775075,1.4,0.225,23.5,2.525,2,0,0.5,1,no
0.062574994,0.032366067,1.28130675,3.3,10.45,16.5,2.975,10,0,2,1,no
0.1429279,0.033022817,2.132905,2.65,5.9,2.75,1.125,8,1,1.5,1,no
0.003245673,0,1.817032,1.95,0.65,6,0.85,9,1,1.75,1,no
0.018730341,0.031834323,1.76032875,1.65,6.1,7.5,1.525,8,1,1.25,1,no
0.098852389,0.055213299,1.25477175,14.9,12.35,21.5,4.9,7,0,4.25,1,no
0.010842044,0,1.71923825,0,0.15,1,0.075,10,1,1,1,no
0.051456579,0.114934765,1.4406415,3.7,13,12,2.875,2,1,1.25,1,no
0.031580953,0.003027542,1.99770175,0.8,3.425,11.5,1.525,7,0,1,1,no
0.295816377,0,1.6418775,8.5,0.2,11.25,1.925,1,0,2.5,1,no
0.635689728,0.073959123,1.1133795,27.65,11.925,51.75,9.125,5,1,5.75,1,no
0.639818221,0.083937027,0.708356725,17.15,6.375,40.75,6.425,7,1,3.25,1,no
0.1429279,0.090334721,2.3224275,2.65,8.375,2.75,1.375,1,0,1.5,1,no
0.044447761,0.005576123,1.1901795,3.25,3.425,8,1.475,5,1,1.5,1,no
0.07861164,0.076331436,1.02039025,2.35,6.85,16.25,2.55,10,0,1.25,1,no
0.558518149,0.077391915,0.66720425,3.25,6.85,26.25,3.575,3,1,1.25,1,no
0.11908783,0.020840271,1.469906,2.4,12.475,13,2.75,6,1,2,1,no
0.122338519,0.206006905,1.54285,10.05,8.6,23,4.15,1,0,3.25,1,no
0.330197576,0.07187181,0.57799125,31.15,4.425,28.75,6.425,8,0,5.25,1,no
0.123450009,0.03077012,1.75819925,2.4,6.5,25.25,3.375,9,0,1,1,no
0.069312776,0.032366067,1.61746175,3.3,10.45,17.5,3.05,4,1,2,1,no
0.129770362,0.017745206,1.84689075,13.4,5.15,17,3.55,1,0,3.5,1,no
0.270721585,0.08561011,2.1508225,3.95,8.8,10.5,2.325,8,1,1.5,1,no
0.095552091,0.038187752,1.13651125,3.6,11,13,2.675,7,0,1.5,1,no
0.14863316,0.009959933,0.6765345,6.35,3.7,16,2.5,6,1,2.25,1,no
0.207832947,0.118772224,1.74682,11.1,3.575,15.5,2.925,2,0,2.5,1,no
0.241539106,0.018772183,0.6793005,4.7,5.85,16.5,2.7,8,0,2.25,1,no
0.105103815,0.030984152,1.8409175,2.95,11.6,10.25,2.425,7,0,1.75,1,no
0.28543222,0.094532758,1.8171775,1.85,5.425,6.25,1.275,3,0,1,1,no
0.165097928,0.007673482,2.3224275,9.05,5.625,8.75,2.35,3,0,2.5,1,no
0.234701844,0.024258794,1.6617175,3.9,6.225,29.75,3.925,10,1,1.75,1,no
0.043761979,0.077142157,1.8540525,5.9,4.075,14.25,2.4,7,0,2.25,1,no
0.466221675,0.063279923,2.024315,19.6,14.325,51,8.45,3,0,3.25,1,no
0.74170728,0.163482034,1.23901525,32.05,10.575,39.5,8.225,1,1,7,1,no
0.130406767,0.073392507,2.024315,2.95,5.825,8.5,1.7,3,0,1.25,1,no
0.017369239,0.004370837,1.3388715,1.3,4.225,7.75,1.325,7,0,1.25,1,no
0.301765244,0.221051201,1.28317775,13.85,5.7,20.25,4,3,0,3.5,1,no
0.154014166,0.06252802,0.876611,6.8,14.775,26.75,4.75,2,1,1.5,1,no
0.165384574,0.009959933,0.5775895,6.35,3.825,17,2.575,6,0,2.25,1,no
0,0,1.59273875,0.6,0.925,2,0.35,2,0,1.25,1,no
0.073215627,0.097887386,1.5973915,2.15,9.725,21.25,3.3,6,1,1.25,1,no
0.797191232,0.205743415,1.11642825,31.2,15.35,41.5,8.675,2,1,5.5,1,no
0.022192498,0,1.688648,1.55,0.175,5.25,0.65,10,0,1,1,no
0.023209909,0.053121326,1.99663,3.25,10.9,10.25,2.4,5,0,1.5,1,no
0.385887684,0.143347662,1.689111,42.65,13,31.25,8.675,7,0,7.75,1,no
0.28543222,0.094532758,2.057195,1.85,5.45,6.25,1.3,10,1,1,1,no
0.163455375,0.177679807,0.4072902,1.4,9.7,18.25,2.875,1,1,2.75,1,no
0.129770362,0.017745206,1.42072675,12.9,5.025,16.5,3.45,8,0,3.25,1,no
0.074971556,0.004140625,0.85930425,0.4,1.2,3.5,0.425,2,1,1,1,no
0.130406767,0.073392507,1.8751925,1.7,6.2,8.5,1.6,10,1,1,1,no
0.027788052,0,1.6256185,1,0.35,5.75,0.7,5,0,1,1,no
0.199595666,0.004055202,0.9367665,19.5,4.525,38.75,6.225,6,0,5.25,1,no
0.076379374,0.121614216,1.614524,3.05,12.275,23.25,3.85,7,0,1.25,1,no
0.006451019,0,2.0179405,2.9,0.225,0.75,0.35,5,1,1,1,no
0.249791574,0.143347662,1.35762475,34.1,13.175,17.25,6.45,10,1,6.25,1,no
0.122338519,0.206006905,1.116686,10.1,8.575,22.5,4.1,9,1,3.25,1,no
0.330197576,0.07187181,0.96098825,31.15,4.65,28.75,6.425,6,1,5.25,1,no
0.174869558,0,2.143265,3.75,2.4,19.25,2.5,5,1,2,1,no
0.069312776,0.032366067,1.9024,2.25,10.65,17,2.925,5,1,1.25,1,no
0.153434414,0.029247244,1.79331,2,6.475,11,1.9,3,0,1,1,no
0.224783681,0.074054837,0.89641175,8.1,14.95,21,4.325,6,0,1.5,1,no
0.096390046,0.118772224,1.3111435,1.1,2.875,3,0.6,7,1,1,1,no
0.183470897,0.004055202,1.237159,19.25,3.825,33.25,5.575,2,1,5,1,no
0.608294394,0.421147045,0.68848175,19.05,20.05,51,9.025,7,0,3.5,1,no
0.006451019,0,2.1712155,2.9,0.25,1.25,0.4,9,0,1,1,no
0.023209909,0.05822927,2.05193,2.3,10.65,9.25,2.175,6,0,1.25,1,no
0.122338519,0.206006905,1.560566,10,8.15,21,3.9,5,0,2.25,1,no
0.190111896,0.094532758,2.21009,2.9,5.5,10.75,1.9,6,1,1,1,no
0.035335108,0.012067263,2.05193,3.75,4.3,10,1.75,6,0,1.75,1,no
0.466221675,0.063279923,1.8751925,19.6,14.25,50.5,8.425,6,1,3.25,1,no
0.015648445,0,1.8026895,2.15,0.575,10,1.25,10,0,1.75,1,no
0,0,1.8515675,0.6,0.1,1,0.175,1,1,1,1,no
0.127804078,0.004055202,1.2997975,19.4,4.325,18.5,4.225,10,0,4.75,1,no
0.376898544,0.090945002,1.165345,11.6,8.5,22.75,4.275,7,1,2.25,1,no
0.005214148,0,1.92323875,1.6,0.875,2.25,0.475,8,1,1.25,1,no
0.727548879,0.078385149,1.33417375,30.3,16.475,58.25,10.525,4,0,8,1,no
0.628133195,0.393447858,1.11797175,18.95,19.025,50.75,8.875,5,1,3.25,1,no
0.37661761,0.013275059,1.11229975,8.4,6.675,26.25,4.125,10,0,3,1,no
0.101139323,0,1.40978825,4.35,2.3,11,1.775,8,1,1.5,1,no
0.211144321,0.073959123,1.378752,20.3,11.4,35.25,6.65,3,0,4.5,1,no
0.074971556,0.004140625,0.69494325,0.15,1.2,4,0.45,9,0,1,1,no
0.006451019,0,1.879393,2.9,0.2,1.25,0.375,7,1,1,1,no
0.173346375,0.177679807,0.45226575,1.4,9.275,14.75,2.425,9,0,2,1,no
0.091140032,0.022531126,1.4324955,9.25,6.15,17,3.2,6,0,2.75,1,no
0.074971556,0.004140625,0.84308725,0.15,0.675,3,0.325,10,0,1,1,no
0.065265361,0.21478488,1.5575685,4.1,8.125,13.25,2.525,4,0,1.5,1,no
0.116771452,0.03875581,1.419789,11.4,7.375,16.5,3.525,6,0,3.25,1,no
0,0.118772224,1.3415085,1.1,2.7,0.5,0.425,8,1,0.75,1,no
0.186606335,0.013553087,1.4235575,11.65,5,21.75,3.85,10,0,2.75,1,no
0.039712828,0,0.79804575,10.55,0.6,10,2.125,6,1,2,1,no
0.044125624,0.012067263,2.019785,2.6,4.15,8.5,1.45,10,1,1.5,1,no
0.087752856,0,1.40176075,3.3,1.775,5.25,1.025,7,0,1.25,1,no
0.027788052,0,1.8791375,1,0.35,5.75,0.7,10,1,1,1,no
0.005214148,0,1.69458375,1.6,1.3,2.75,0.55,8,0,1.25,1,no
0.333825543,0.02372683,1.2048325,1.2,3.475,27,3.15,3,1,0.75,1,no
0.288187525,0.02372683,0.79007175,1.2,3.275,13,1.75,9,1,0.75,1,no
0.243972241,0.16013327,1.533519,7.15,8.025,29.25,4.4,2,0,2.25,1,no
0.144737862,0.035546099,1.57939975,1.25,7.325,16.25,2.45,8,0,1.25,1,no
0.492957011,0.062540248,0.72972225,28,15.525,49.5,9.3,2,1,5.5,1,no
0.020319122,0.007190701,2.17382225,1.8,2.7,4,0.85,8,0,1,1,no
0.257746296,0.061057546,1.70829,11.9,11.775,25.5,4.9,8,0,2.75,1,no
