name,pos,avg_xG,avg_xA,avg_xGC,avg_I,avg_C,avg_T,avg_ICT,fixture_difficulty,is_home,form,class
Conor Bradley,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,8,0,0.0,?
Owen Beck,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,8,0,0.0,?
Jarell Quansah,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,8,0,0.0,?
Kyle Walker,DEF,0.01546354778110981,0.06595485704019666,0.9022382499999999,9.15,13.825,2.5,2.55,1,0,2.25,?
John Stones,DEF,0.012523600598797202,0.032475545071065426,0.9022382499999999,12.399999999999999,10.6,4.75,2.775,1,0,4.25,?
João Pedro Cavaco Cancelo,DEF,0.07185085536912084,0.039358071982860565,0.9022382499999999,23.05,20.65,19.0,6.2749999999999995,1,0,5.25,?
Nathan Aké,DEF,0.16670749755576253,0.1543188989162445,0.9022382499999999,0.0,0.0,0.0,0.0,1,0,0.0,?
Aymeric Laporte,DEF,0.14241306320764124,0.037640150636434555,0.9022382499999999,20.950000000000003,10.575,4.0,3.55,1,0,4.0,?
Oleksandr Zinchenko,DEF,0.014320841990411282,0.11646073684096336,0.9022382499999999,0.0,0.0,0.0,0.0,1,0,0.0,?
Luke Mbete,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,1,0,0.0,?
Joshua Wilson-Esbrand,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,1,0,0.0,?
Conrad Egan-Riley,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,1,0,0.0,?
Harry Maguire,DEF,0.04146637208759785,0.0,1.63750625,23.150000000000002,0.5499999999999999,4.25,2.8,5,1,1.25,?
Luke Shaw,DEF,0.0046105217188596725,0.22549818083643913,1.63750625,10.549999999999999,12.325,1.5,2.45,5,1,1.0,?
Alex Nicolao Telles,DEF,0.048812719993293285,0.06824172288179398,1.63750625,16.0,25.15,5.75,4.675000000000001,5,1,3.25,?
Victor Lindelöf,DEF,0.019207380712032318,0.010730743408203125,1.63750625,11.4,6.0,4.5,2.1999999999999997,5,1,2.75,?
Eric Bailly,DEF,0.0,0.0,1.63750625,0.0,0.0,0.0,0.0,5,1,0.0,?
Aaron Wan-Bissaka,DEF,0.030888205394148827,0.0369088314473629,1.63750625,15.0,12.075,8.0,3.5250000000000004,5,1,1.75,?
José Diogo Dalot Teixeira,DEF,0.018677337560802698,0.04700437793508172,1.63750625,3.5,0.75,0.0,0.425,5,1,0.25,?
Raphaël Varane,DEF,0.0,0.004183318931609392,1.63750625,8.55,3.45,0.5,1.275,5,1,2.0,?
Phil Jones,DEF,0.0,0.0,1.63750625,0.0,0.0,0.0,0.0,5,1,0.0,?
Matt Targett,DEF,FAIL,FAIL,FAIL,13.100000000000001,16.675,7.0,3.7,3,0,1.5,?
Dan Burn,DEF,FAIL,FAIL,FAIL,20.0,2.75,4.25,2.675,3,0,2.25,?
Matt Ritchie,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,3,0,0.0,?
Jamaal Lascelles,DEF,FAIL,FAIL,FAIL,3.2,0.0,0.5,0.375,3,0,0.5,?
Paul Dummett,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,3,0,0.0,?
Javier Manquillo,DEF,FAIL,FAIL,FAIL,1.45,0.2,0.0,0.175,3,0,0.75,?
Emil Krafth,DEF,FAIL,FAIL,FAIL,7.75,0.7,0.0,0.85,3,0,1.0,?
Fabian Schär,DEF,FAIL,FAIL,FAIL,18.55,0.07500000000000001,11.0,2.95,3,0,3.5,?
Brandon Williams,DEF,0.0,0.03068550326861441,2.639405,14.4,13.45,2.5,3.0500000000000003,6,0,0.75,?
Grant Hanley,DEF,0.03222784772515297,0.0,2.639405,21.799999999999997,0.3,5.75,2.8,6,0,0.5,?
Christoph Zimmermann,DEF,0.02748558670282364,0.0,2.639405,1.9,0.05,1.75,0.375,6,0,0.0,?
Max Aarons,DEF,0.007548593915998936,0.006749281194061041,2.639405,11.8,4.925,3.0,1.95,6,0,1.0,?
Jacob Sørensen,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,6,0,0.0,?
Ben Gibson,DEF,0.0,0.0,2.639405,11.3,0.32500000000000007,1.0,1.25,6,0,0.5,?
Dimitris Giannoulis,DEF,0.0,0.0468175895512104,2.639405,0.0,0.0,0.0,0.0,6,0,0.0,?
Ozan Kabak,DEF,0.0,0.004590753931552172,2.639405,6.9,2.725,0.0,0.95,6,0,0.5,?
Jonathan Tomkinson,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,6,0,0.0,?
Jack Stephens,DEF,0.0,0.013529027812182903,1.3461874999999999,4.699999999999999,0.075,0.5,0.525,3,0,0.25,?
Kyle Walker-Peters,DEF,0.0599069818854332,0.13928258791565895,1.3461874999999999,13.55,16.2,15.75,4.525,3,0,3.0,?
Jan Bednarek,DEF,0.1354769142344594,0.031058807391673326,1.3461874999999999,17.450000000000003,6.625,12.75,3.675,3,0,1.5,?
Mohammed Salisu,DEF,0.18658061046153307,0.0,1.3461874999999999,16.85,1.6,28.75,4.7,3,0,1.75,?
Romain Perraud,DEF,0.04149273782968521,0.03383797989226878,1.3461874999999999,0.6,2.7249999999999996,1.75,0.475,3,0,-0.25,?
Tino Livramento,DEF,0.16636489890515804,0.3521252553910017,1.3461874999999999,15.099999999999998,17.224999999999998,5.5,3.8,3,0,2.25,?
Yan Valery,DEF,0.012536589987576008,0.12752564251422882,1.3461874999999999,1.25,3.75,0.25,0.525,3,0,0.0,?
Thierry Small,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,3,0,0.0,?
Matt Doherty,DEF,0.23349870461970568,0.2825508750975132,1.16945325,34.4,21.425,20.25,7.625,6,0,8.25,?
Eric Dier,DEF,0.2464430332183838,0.0,1.16945325,14.899999999999999,0.42500000000000004,13.25,2.875,6,0,3.0,?
Ben Davies,DEF,0.03638728801161051,0.0,1.16945325,13.0,1.575,8.25,2.3000000000000003,6,0,3.0,?
Davinson Sánchez,DEF,0.01611310988664627,0.0,1.16945325,2.15,0.125,1.0,0.325,6,0,0.25,?
Sergio Reguilón,DEF,0.2669848557561636,0.2782422862946987,1.16945325,13.35,10.55,6.75,3.0749999999999997,6,0,2.75,?
Joe Rodon,DEF,0.0,0.0,1.16945325,0.0,0.0,0.0,0.0,6,0,0.0,?
Cristian Romero,DEF,0.03324186056852341,0.049525802955031395,1.16945325,11.75,6.55,0.5,1.875,6,0,2.0,?
Emerson Aparecido Leite de Souza Junior,DEF,FAIL,FAIL,FAIL,0.0,0.0,1.0,0.1,6,0,0.25,?
Tobi Omole,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,6,0,0.0,?
Craig Cathcart,DEF,0.0,0.0,1.5566175,15.350000000000001,0.475,0.0,1.55,10,0,2.0,?
Francisco Femenía Far,DEF,0.0,0.2822302505373955,1.5566175,8.8,7.375,1.0,1.75,10,0,1.5,?
Christian Kabasele,DEF,0.016322709619998932,0.0,1.5566175,7.2,1.2,1.25,0.95,10,0,1.25,?
William Troost-Ekong,DEF,0.0,0.0,1.5566175,0.0,0.0,0.0,0.0,10,0,0.0,?
Adam Masina,DEF,0.025447032880038023,0.04386041685938835,1.5566175,0.0,0.0,0.0,0.0,10,0,0.0,?
Francisco Sierralta,DEF,0.008098075166344643,0.0,1.5566175,0.0,0.0,0.0,0.0,10,0,0.0,?
James Morris,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,10,0,0.0,?
Hassane Kamara,DEF,0.020478340331465006,0.013245009118691087,1.5566175,19.85,7.35,2.25,2.95,10,0,2.25,?
Samir Caetano de Souza Santos,DEF,FAIL,FAIL,FAIL,14.0,0.19999999999999998,6.25,2.05,10,0,2.0,?
Kurt Zouma,DEF,0.05449429899454117,0.0,1.266788,32.800000000000004,0.625,10.25,4.375,7,0,3.5,?
Craig Dawson,DEF,0.26697391644120216,0.0,1.266788,28.25,0.55,15.0,4.35,7,0,4.5,?
Ryan Fredericks,DEF,0.0,0.01339358277618885,1.266788,1.65,2.85,0.5,0.5,7,0,0.25,?
Arthur Masuaku,DEF,0.0,0.1850607693195343,1.266788,0.0,0.0,0.0,0.0,7,0,0.0,?
Issa Diop,DEF,0.0,0.0729578360915184,1.266788,0.5,0.0,0.0,0.05,7,0,0.5,?
Ben Johnson,DEF,0.0,0.07483215630054474,1.266788,13.399999999999999,9.175,2.0,2.45,7,0,2.75,?
Jamal Baptiste,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,7,0,0.0,?
Harrison Ashby,DEF,0.0,0.0,1.266788,0.0,0.0,0.0,0.0,7,0,0.0,?
Ajibola Alese,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,7,0,0.0,?
Pierre Ekwah,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,7,0,0.0,?
Willy Boly,DEF,FAIL,FAIL,FAIL,3.1,0.275,0.5,0.4,3,1,1.5,?
Conor Coady,DEF,FAIL,FAIL,FAIL,22.0,0.47500000000000003,7.25,3.0,3,1,5.75,?
Romain Saïss,DEF,FAIL,FAIL,FAIL,18.65,4.925,2.5,2.625,3,1,3.5,?
Fernando Marçal,DEF,FAIL,FAIL,FAIL,15.75,19.25,12.75,4.7749999999999995,3,1,2.5,?
Jonathan Castro Otto,DEF,FAIL,FAIL,FAIL,8.2,18.8,7.75,3.4749999999999996,3,1,3.5,?
Max Kilman,DEF,FAIL,FAIL,FAIL,7.699999999999999,1.575,2.0,1.125,3,1,2.75,?
Yerson Mosquera Valdelamar,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,3,1,0.0,?
Rayan Ait Nouri,DEF,FAIL,FAIL,FAIL,1.5,5.675,1.0,0.825,3,1,2.25,?
Hugo Bueno,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,3,1,0.0,?
Toti António Gomes,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,3,1,0.0,?
